ID,News,Label
FAKE_MAL_TR_1618,ചന്ദ്രയാൻ -3 ന്റെ ഭാഗങ്ങൾ കൊണ്ടുപോകുന്ന ഡ്രൈവറെ വീഡിയോയിൽ കാണാം,FALSE
FAKE_MAL_TR_1619,നോർവേയിൽ വിശുദ്ധ ഖുർആൻ കത്തിച്ചവനെ അല്ലാഹു ശിക്ഷിച്ചു,FALSE
FAKE_MAL_TR_1620,മൊറോക്കോയിലെ ഭൂകമ്പത്തിന് മുമ്പ് വിചിത്രമായി പ്രവർത്തിക്കുന്ന പക്ഷികൾ,FALSE
FAKE_MAL_TR_1621,മൊറോക്കോയിലെ രാത്രി ആകാശത്ത് നിഗൂഢമായ മിന്നൽ പ്രത്യക്ഷപ്പെട്ട് ഭൂകമ്പത്തിന് കാരണമായി,FALSE
FAKE_MAL_TR_1622,ഇന്ത്യ-പാക് മത്സരത്തിനിടെ 'ജയ് ശ്രീ റാം' ഗാനം ആലപിച്ചു,FALSE
FAKE_MAL_TR_1623,ജി 20 ഉച്ചകോടിക്കിടെ പാര്ലമെന്റില് രോഹിത് ശര്മയുടെ പോസ്റ്റര് പ്രദര്ശിപ്പിച്ചു,FALSE
FAKE_MAL_TR_1624,ഗ്രൗണ്ട് സ്റ്റാഫിന് മാൻ ഓഫ് ദി മാച്ച് ചെക്ക് നൽകി രോഹിത് ശർമ്മ,FALSE
FAKE_MAL_TR_1625,40 വര് ഷം മുമ്പ് പ്രധാനമന്ത്രി ഇന്ദിരാഗാന്ധി ന്യൂഡല് ഹിയില് ജി 20 ഉച്ചകോടി വിജയകരമായി സംഘടിപ്പിച്ചു.,FALSE
FAKE_MAL_TR_1626,ഹർദീപ് സിംഗ് നിജ്ജാറിന്റെ കൊലപാതകത്തിൽ ഇന്ത്യൻ സർക്കാരിന് പങ്കുണ്ടെന്ന ജസ്റ്റിൻ ട്രൂഡോയുടെ പ്രസംഗത്തിന് ശേഷം രാഷ്ട്രപതി ഭവനിലെ സിഖ് സുരക്ഷാ ഉദ്യോഗസ്ഥരെ മാറ്റി.,FALSE
FAKE_MAL_TR_1627,ജോർദാൻ രാജാവ് അബ്ദുല്ല രണ്ടാമൻ തന്റെ ജി 20 പ്രസംഗത്തിൽ വിശ്വാസത്തെക്കുറിച്ചും വിദ്വേഷ പ്രസംഗം തടയുന്നതിനെക്കുറിച്ചും സംസാരിച്ചു,FALSE
FAKE_MAL_TR_1628,മോദി-ബൈഡന് കൂടിക്കാഴ്ചയില് മഹാഭാരത രംഗം വരച്ചു,FALSE
FAKE_MAL_TR_1629,മൊറോക്കോ ഭൂകമ്പത്തിന് ശേഷം മനുഷ്യൻ അസാൻ പാരായണം ചെയ്യുന്നു,FALSE
FAKE_MAL_TR_1630,ആഫ്രിക്കന് കുട്ടിയില് മൂത്രമൊഴിക്കുന്ന ഫ്രഞ്ച് ജനതയുടെ വീഡിയോ,FALSE
FAKE_MAL_TR_1631,യൂറോപ്പിലെ ഒരു ഷോപ്പിംഗ് മാള് മുസ്ലീങ്ങള് കൊള്ളയടിച്ചു,FALSE
FAKE_MAL_TR_1632,നവദമ്പതികൾ ഇന്ത്യ-പാകിസ്ഥാൻ മത്സരം കാണാൻ വിവാഹത്തിന് തൊട്ടുപിന്നാലെ എത്തി,FALSE
FAKE_MAL_TR_1633,ഇന്ത്യ ആതിഥേയത്വം വഹിക്കുന്ന ജി 20 ഉച്ചകോടിയിൽ ക്ഷണിക്കാതെ നൈജീരിയൻ പ്രസിഡന്റ് ബോല ടിനുബു പങ്കെടുക്കുന്നു,FALSE
FAKE_MAL_TR_1634,റൂട്ട് നമ്പർ 420 ഉള്ള ഒരു ബസ് ബാംഗ്ലൂരിലെ ഭരണകക്ഷിയായ കോൺഗ്രസ് സർക്കാർ ആരംഭിച്ചു.,FALSE
FAKE_MAL_TR_1635,മധ്യപ്രദേശ് മുഖ്യമന്ത്രി ശിവരാജ് സിംഗ് ചൗഹാന് നേരെ ആക്രമണം.,FALSE
FAKE_MAL_TR_1636,വാഗ്നർ കൂലിപ്പട്ടാള ഗ്രൂപ്പ് മേധാവി യെവ്ജെനി പ്രിഗോഷിന്റെ ശവസംസ്കാര ചടങ്ങിൽ വ്ളാഡിമിർ പുടിൻ പങ്കെടുത്തു,FALSE
FAKE_MAL_TR_1637,ബി.സി.സി.ഐക്കെതിരെ രൂക്ഷവിമർശനവുമായി മുൻ ഇന്ത്യൻ താരം സുനിൽ ഗവാസ്കർ.,FALSE
FAKE_MAL_TR_1638,അറസ്റ്റിന് ശേഷം ഉദ്യോഗസ്ഥരെ അഭിനന്ദിക്കുന്ന ഡൊണാൾഡ് ട്രംപിന്റെ ചിത്രം,FALSE
FAKE_MAL_TR_1639,ചന്ദ്രയാൻ -3 ദൗത്യത്തെക്കുറിച്ച് വാഷിംഗ്ടൺ പോസ്റ്റ് ഒരു ലേഖനം പ്രസിദ്ധീകരിച്ചു,FALSE
FAKE_MAL_TR_1640,ബഹിരാകാശയാത്രികന്റെ വേഷം ധരിച്ച ഒരാൾ യുപിയിൽ കുഴികൾ നിറഞ്ഞ റോഡിലൂടെ നടക്കുന്നു,FALSE
FAKE_MAL_TR_1641,തുഗ്ലക്കാബാദിലെ പൊതു ശൗചാലയത്തിൽ കഴുകുന്നതിനായി പുതിയ ലോട്ട സ്ഥാപിക്കുമെന്ന് പ്രഖ്യാപിക്കുന്ന മുദ്രാവാക്യവുമായി അരവിന്ദ് കെജ്രിവാളിന്റെ ചിത്രം,FALSE
FAKE_MAL_TR_1642,ചന്ദ്രയാന് -3 ചന്ദ്രനില് ഇറങ്ങിയതിന് ശേഷം ടാറ്റ ഗ്രൂപ്പ് എല്ലാ ഇന്ത്യന് ഉപയോക്താക്കള് ക്കും 239 രൂപയുടെ 28 ദിവസത്തെ സൗജന്യ റീചാര് ജ് വാഗ്ദാനം ചെയ്യുന്നു,FALSE
FAKE_MAL_TR_1643,ന്യൂയോർക്ക് ടൈംസിന്റെ എഡിറ്റർ ജോസഫ് ഹോപ്പ് ഒരു ലേഖനത്തിൽ പ്രധാനമന്ത്രി മോദിയെയും അദ്ദേഹത്തിന്റെ വിദേശ നയത്തെയും പ്രശംസിച്ചു.,FALSE
FAKE_MAL_TR_1644,ഷിർദിയിലെ സായി ക്ഷേത്രത്തിൽ ഹിന്ദുക്കൾ നൽകുന്ന സംഭാവനകൾ മുസ്ലീങ്ങൾക്ക് നൽകുന്നു,FALSE
FAKE_MAL_TR_1645,ഉത്തര്പ്രദേശിലെ മദ്രസയില് യുവാവ് കുട്ടിയെ ക്രൂരമായി മര്ദ്ദിച്ചു,FALSE
FAKE_MAL_TR_1646,ഐഎസ്ആർഒ ചന്ദ്രയാൻ -3 മിഷൻ ശനിയിൽ ഇറങ്ങുന്നതിന്റെ ദൃശ്യങ്ങൾ നാസ പുറത്തുവിട്ടു,FALSE
FAKE_MAL_TR_1647,ഹിലാരി ചുഴലിക്കാറ്റിനെ തുടര്ന്ന് വിമാനം തകര്ന്നു വീണു,FALSE
FAKE_MAL_TR_1648,2024 ലെ പൊതുതെരഞ്ഞെടുപ്പില് ജനങ്ങള് ബിജെപിക്ക് വോട്ട് ചെയ്യുന്നതിനായി പ്രധാനമന്ത്രി മോദി എല്ലാ ഇന്ത്യക്കാര്ക്കും സൗജന്യ റീചാര്ജ് നല്കുന്നു.,FALSE
FAKE_MAL_TR_1649,ചന്ദനക്കുറിയണിഞ്ഞ് വിഎസ് അച്യുതാനന്ദൻ.,FALSE
FAKE_MAL_TR_1650,നെറ്റിയില്‍ ചന്ദനക്കുറിയിട്ട് വിഎസ് അച്യുതാനന്ദന്‍റെ ചിത്രം,FALSE
FAKE_MAL_TR_1651,പിണറായി വിജയനെപ്പറ്റി വിഎസ് അച്യുതാനന്ദൻ തരംതാണ പരാമർശം നടത്തിയോ…? ,FALSE
FAKE_MAL_TR_1652,വി എസ് അച്യുതാനന്ദൻ സുരേഷ് ഗോപിക്ക് പിന്തുണ പ്രഖ്യാപിച്ചോ….?,FALSE
FAKE_MAL_TR_1653,കീർത്തി സുരേഷ് ഫർഹാൻ എന്ന മുസ്ലിം യുവാവിനെ കല്യാണം കഴിയ്ക്കുന്നു,FALSE
FAKE_MAL_TR_1654,യെമനില്‍ പുരുഷന്‍മാര്‍ക്ക് രണ്ട് വിവാഹം നിര്‍ബന്ധമാക്കിക്കൊണ്ടുള്ള ഉത്തരവ് പുറത്തിറക്കി.,FALSE
FAKE_MAL_TR_1655,ബിഹാറിൽ എട്ടു വയസുകാരിയുടെ വിവാഹം നടന്നു,PARTLY FALSE
FAKE_MAL_TR_1656,ബഹ്‌റൈനിലെ ഇസ്രയേല്‍ എംബസിക്ക് പലസ്തീന്‍ അനുകൂലികള്‍ തീയിട്ടു.,MOSTLY FALSE
FAKE_MAL_TR_1657,"സ്നേഹത്തില്‍ പൊതിഞ്ഞ പാവക്കുട്ടികള്‍, ഈ സമ്മാനമെല്ലാം പലസ്‌തീനിലെ കുട്ടികള്‍ക്കോ?",FALSE
FAKE_MAL_TR_1658,"ഗാസയിലെ കുട്ടികളെ ചേര്‍ത്തുനിര്‍ത്തി ക്രിസ്റ്റ്യാനോ റൊണാള്‍ഡോ, പലസ്‌തീന് പിന്തുണ'; വീഡിയോ സത്യമോ?",FALSE
FAKE_MAL_TR_1659,സഹതാപത്തിനായി പലസ്തീനിലെ ജനങ്ങള്‍ മേക്കപ്പിലൂടെ പരിക്കുകള്‍ സൃഷ്ടിക്കുന്നു,FALSE
FAKE_MAL_TR_1660,ഫലസ്തീൻ പതാകയണിഞ്ഞ് ക്രിസ്റ്റ്യാനോ റൊണാൾഡോ..,MOSTLY FALSE
FAKE_MAL_TR_1661,പലസ്തീൻ പതാകയണിഞ്ഞ് ക്രിസ്റ്റ്യാനോ റൊണാൾഡോ.,HALF TRUE
FAKE_MAL_TR_1662,"ഗാസയിലേക്ക് ചുമടായി ഭക്ഷണവും വെള്ളവും എത്തിക്കുന്ന നൂറുകണക്കിന് ഈജിപ്‌തുകാര്‍', വീഡിയോ വ്യാജം",FALSE
FAKE_MAL_TR_1663,ഗാസയിൽ ഇസ്രയേല്‍ യുദ്ധ ഹെലികോപ്റ്റര്‍ ഹമാസ് വെടിവച്ചിട്ടോ; വീഡിയോ പ്രചരിക്കുന്നു,FALSE
FAKE_MAL_TR_1664,"പലസ്തീന്‍ പതാക വീശി ഗാസയ്ക്ക് പിന്തുണയുമായി ക്രിസ്റ്റ്യാനോ റൊണാള്‍ഡോ'! വീഡിയോ വൈറല്‍, ശരിയോ?",FALSE
FAKE_MAL_TR_1665,പലസ്‌തീന് പരസ്യ പിന്തുണയുമായി അയര്‍ലന്‍ഡിലെ ഫുട്ബോള്‍ കാണികള്‍?,FALSE
FAKE_MAL_TR_1666,മലയാളി നടനും സംവിധായകനുമായ കലാഭവൻ ഷാജോണും കുടുംബവും കോൺഗ്രസിൽ ചേർന്നു.,FALSE
FAKE_MAL_TR_1667,ബിജെപി ജയിച്ചാൽ ആത്യഹത്യ ചെയ്യുമെന്ന് നടൻ മധുപാൽ പറഞ്ഞിരുന്നോ…?,FALSE
FAKE_MAL_TR_1668,കേരളത്തിലെ കുട്ടികൾ മയക്കുമരുന്ന് ഉപയോഗിക്കുന്നു.,FALSE
FAKE_MAL_TR_1669,ഇന്തോനേഷ്യയിലെ ഒരു പോലീസ് ഉദ്യോഗസ്ഥന്‍ കൈകൂലി വാങ്ങുമ്പോള്‍ പിടിക്കപെട്ടു. ഇതിനു ശേഷം പരസ്യമായി ആ ഉദ്യോഗസ്ഥന്‍റെ യുണിഫോം ഊരിമാറ്റി ആ ഉദ്യോഗസ്ഥനെ പോലീസ് സേവനത്തില്‍ നിന്ന് പുറത്താക്കുന്നു,FALSE
FAKE_MAL_TR_1670,രണ്ടു പെൺകുട്ടികളെ മയക്കുമരുന്ന് നൽകി ബോധരഹിതരാക്കാൻ ശ്രമിക്കുന്ന ആൺ സുഹൃത്തുക്കൾ.,HALF TRUE
FAKE_MAL_TR_1671,ബംഗ്ളൂർ എയർപോർട്ടിൽ വെച്ച് ഗൾഫിലേക്ക് കൂട്ടുകാരന്റെ കൈയിൽ കൊടുത്തുവിടാൻ ശ്രമിച്ച കല്യാണ ക്ഷണകത്തുകൾ പിടിക്കപ്പെട്ടു,PARTLY FALSE
FAKE_MAL_TR_1672,"”ഞങ്ങൾ എല്ലാവരും ഇന്ത്യൻ‘ ഹിമാലയൻ ഡ്രഗ് കമ്പനിയുടെ വളർച്ചയിൽ അഭിമാനിക്കുന്നു, പക്ഷേ അതിന്റെ ഉടമ മുഹമ്മദ് മനലിന്റെ മാനസികാവസ്ഥ കാണുകയും ഉൽപ്പന്നങ്ങൾ ഉപയോഗിക്കുന്നതിന് മുമ്പ് രണ്ടുതവണ ചിന്തിക്കുകയും ചെയ്യുക…”",FALSE
FAKE_MAL_TR_1673,മുസ്ലിംങ്ങള്‍ അല്ലാത്തവര്‍ക്ക് സ്വര്‍ഗത്തില്‍ പോകാന്‍ സാധിക്കില്ലെന്ന്് ഉന്നതിവിദ്യാഭ്യാസമന്ത്രി കെ.ടി.ജലീല്‍ പറഞ്ഞു.,MOSTLY FALSE
FAKE_MAL_TR_1674,ടി പി ചന്ദ്രശേഖരൻ വധത്തിന് പിന്നിൽ സി.പി.ഐ.എം ആണെന്ന് കെ.ടി ജലീൽ ഏറ്റുപറയുന്നു,HALF TRUE
FAKE_MAL_TR_1675,ഒരു മുസ്ലിമിന് കമ്മ്യൂണിസ്റ്റ്‌ ആവാൻ സാധ്യമല്ല എന്ന് KT ജലീൽ 1987ൽ നടത്തിയ ഒരു പ്രസംഗത്തിൽ പറഞ്ഞു.,FALSE
FAKE_MAL_TR_1676,മന്ത്രി ജലീൽ സ്വപ്നയെ ഫോണിൽ വിളിക്കാറുള്ളത് റമദാൻ മാസം രാത്രി രണ്ടുമണി സമയങ്ങളിൽ എന്നാണ് ഏഷ്യാനെറ്റ് ചാനലിന്‍റെ സ്ക്രീൻ ഷോട്ട്,FALSE
FAKE_MAL_TR_1677,പാക്കിസ്ഥാൻ ടീമിന് ചെന്നൈയിൽ ലഭിച്ച പിന്തുണ തമിഴ് നാട് സർക്കാര്‍ കാരണമാണ് എന്ന് പാക് ക്യാപ്റ്റൻ ബാബർ ആസം വ്യക്തമാക്കി,FALSE
FAKE_MAL_TR_1678,തിരുവമ്പാടി ദേവസ്വത്തിന്റെ വസ്തുക്കള്‍ സര്‍ക്കാര്‍ വില്‍പ്പനയ്ക്ക് വച്ചിരിക്കുന്നു.,MOSTLY FALSE
FAKE_MAL_TR_1679,പിണറായി സർക്കാർ നിർമ്മിച്ച കേരളത്തിലെ ഫ്‌ളൈഓവർ.,FALSE
FAKE_MAL_TR_1680,കേരളത്തില്‍ സംസ്ഥാന സര്‍ക്കാര്‍ നിര്‍മ്മിച്ച മേല്‍പ്പാലം,FALSE
FAKE_MAL_TR_1681,സര്‍ക്കാര്‍ ജീവനക്കാരുടെ ശമ്പളത്തില്‍ നിന്ന് നിശ്ചിത തുക പിടിച്ച് പ്രത്യേക നിധി രൂപീകരിക്കും.,MOSTLY FALSE
FAKE_MAL_TR_1682,കാനഡ സർക്കാർ ആര്‍ എസ് എസിനെ നിരോധിച്ചു.,FALSE
FAKE_MAL_TR_1683,റിയാസിനെ മന്ത്രിയാക്കിയത് വീണ വിജയൻ,FALSE
FAKE_MAL_TR_1684,ഹരിയാനയിൽ ജാഥയ്ക്ക് കല്ലെറിയുന്ന സംഘ പരിവാർ പ്രവർത്തകർ.,FALSE
FAKE_MAL_TR_1685,സ്വർണ്ണ നേട്ടവുമായി പറന്നിറങ്ങി ജാവലിൻ ചരിത്ര നേട്ടവുമായി സഖാവ് നീരജ് ചോപ്ര ഹരിയാനയിലെ മാർഗത്തിലെ ഡിവൈഎഫ്ഐ ലോക്കൽ കമ്മിറ്റി അംഗമാണ്,FALSE
FAKE_MAL_TR_1686,തൂണേരിയില്‍ സ്ത്രീയുടെ മാല പൊട്ടിച്ച് ഓടിയ സിപിഎം ബ്രാഞ്ച് സെക്രട്ടറി പിടിയില്‍.,MOSTLY FALSE
FAKE_MAL_TR_1687,യൂണിടാക് ഉടമ സന്തോഷ് ഈപ്പനുമായുള്ള അഭിമുഖം ഏഷ്യാനെറ്റ് ന്യൂസ് മുക്കിയോ? പ്രചാരണം പച്ചക്കള്ളം,FALSE
FAKE_MAL_TR_1688,ഉമ തോമസിന്‍റെ പേരില്‍ പ്രചരിക്കുന്ന ന്യൂസ് കാര്‍ഡ്,FALSE
FAKE_MAL_TR_1689,ന്യൂഡൽഹി (വിശ്വാസ് ന്യൂസ്) മുംബൈ തലയില്ലാത്ത ശരീരം സ്യൂട്ട്കേസിൽ” സംഭവത്തിൽ വർഗീയ നിറമില്ല,FALSE
FAKE_MAL_TR_1690,മെസ്സിയെ ‘മെഴ്സി’ എന്ന തരത്തില്‍ എഴുതിയ മീഡിയവണ്‍ ന്യൂസ്‌ കാര്‍ഡ്‌,FALSE
FAKE_MAL_TR_1691,ബൃന്ദ കാരാട്ട്‌ സിൽവർ ലൈൻ കല്ലിടാൻ വരുന്ന ഉദ്യോഗസ്ഥരെ തടയുന്നു.,FALSE
FAKE_MAL_TR_1692,"മുടി വെട്ടാന്‍ മാത്രം ബാര്‍ബര്‍ ഷോപ്പ് തുറക്കാം'""",FALSE
FAKE_MAL_TR_1693,കോൺഗ്രസ് നേതൃത്വത്തിൽ ന്യൂനപക്ഷ സാന്നിധ്യമില്ലെന്ന് എം എം ഹസൻ .,FALSE
FAKE_MAL_TR_1694,നട്ടെല്ലിന് ബലക്കുറവ് മുഖ്യമന്ത്രി ചികിത്സക്കായി അമേരിക്കയിലേക്ക്,FALSE
FAKE_MAL_TR_1695,"ഡോളർ കടത്തു കേസ്, പിണറായി തിരഞ്ഞെടുപ്പിൽ മത്സരിക്കേണ്ട എന്ന് പി ബി പറഞ്ഞു - 24 ന്യൂസ്‌ റിപ്പോർട്ട്‌",FALSE
FAKE_MAL_TR_1696,സിപിഎം അനുകൂല സ്ഥാപനമായ ഊരാളുങ്കല്‍ സൊസൈറ്റി മുസ്ലീം-ക്രിസ്ത്യന്‍ വിഭാഗങ്ങള്‍ക്ക് മാത്രമായി ബാര്‍ ബൈന്‍ഡിംഗ് ആന്റ് സ്റ്റീല്‍ ഫിക്‌സിംഗ് കോഴ്‌സ് നടത്തുന്നു.,MOSTLY FALSE
FAKE_MAL_TR_1697,ലിസി ആശുപത്രിയിലെ കാർഡിയോളജി വിഭാഗം ഡോക്ടറായ ജോ ജോസഫിന്റെ OP ടിക്കറ്റ് 750 രൂപയാണ്.,FALSE
FAKE_MAL_TR_1698,കോവിഡ് മൂന്നാം തരംഗത്തെക്കുറിച്ച് ആസ്റ്റര്‍ മിംമ്‌സിലെ എമരര്‍ജെന്‍സി വിഭാഗം മേധാവി ഡോ.പി.പി.വേണുഗോപാല്‍ നല്‍കുന്ന മുന്‍കരുതല്‍.,FALSE
FAKE_MAL_TR_1699,കോള കമ്പനി ജീവനക്കാരന് എബോള വൈറസ്-,FALSE
FAKE_MAL_TR_1700,മേക്കപ്പിന്റെ സഹായത്തോടെ പാലസ്തീനുക്കാർ വ്യാജ പരിക്കുകൾ ഉണ്ടാക്കുന്നു. തങ്ങളെ ഇരകളായി ചിത്രീകരിക്കാനും കുറ്റം ഇസ്രായേലിന്റെ മേൽ ചുമത്താനുമാണിത്.,FALSE
FAKE_MAL_TR_1701,ഇസ്രായേല്‍ ആക്രമിച്ച് കൊലപ്പെടുത്തിയെന്ന പേരില്‍ ഹമാസ് പ്രചരിപ്പിക്കുന്ന വ്യാജ വീഡിയോ,FALSE
FAKE_MAL_TR_1702,"ഹമാസ് ആക്രമണത്തിൽ"" ഇസ്രായേലി ""കുട്ടിയുടെ മരണം"" എന്ന വ്യാജ വീഡിയോ",FALSE
FAKE_MAL_TR_1703,"കേരളത്തിലും പൊട്ടിത്തെറി തുടങ്ങി... പോയിന്റ് 1:കേരളത്തിൽ തുടങ്ങി എന്നല്ല കേരളത്തിലും തുടങ്ങി എന്നാണ്.. പോയിന്റ് 2:കേരളത്തിൽ തുടങ്ങി, അതായത് തുടങ്ങിയിട്ടേ ഉള്ളൂ എന്ന്... ചിന്തിച്ചോളൂ...",FALSE
FAKE_MAL_TR_1704,"ശിരോവസ്ത്രമില്ല, കുമ്പളയില്‍ ബസില്‍ ഹിന്ദു സ്ത്രീയെ മുസ്ലീം വിദ്യാര്‍ഥിനികള്‍ ശകാരിച്ചു' എന്ന് വ്യാജ പ്രചാരണം",FALSE
FAKE_MAL_TR_1705,ഗോവയില്‍ വ്യജമായി കശുവണ്ടി നിര്‍മ്മിക്കുന്ന വീഡിയോ.,MOSTLY FALSE
FAKE_MAL_TR_1706,ഹജ്ജ് തീർത്ഥാടകർക്ക് സൗദി സർക്കാർ നൽകുന്ന സമ്മാനങ്ങൾ.,FALSE
FAKE_MAL_TR_1707,ഹജ്ജ് തീർത്ഥാടകർക്ക് സൗദി സർക്കാരിന്റെ സമ്മാന പെട്ടി.,FALSE
FAKE_MAL_TR_1708,ഹിന്ദിയെയും സംസ്‌കൃതത്തെയും പരിഗണിക്കാതെ കേരള സർക്കാർ അറബി ഭാഷയെ പ്രോത്സാഹിപ്പിക്കുന്നു.,PARTLY FALSE
FAKE_MAL_TR_1709,ഗോവയില്‍ വ്യാജ കശുവണ്ടി നിര്‍മ്മിക്കുന്നു.,FALSE
FAKE_MAL_TR_1710,ന്യൂനപക്ഷങ്ങൾക്ക് മാത്രമായി പ്രത്യേക വിദ്യാഭ്യാസ സഹായ നിധിയും വികസന പദ്ധതികളും.,PARTLY FALSE
FAKE_MAL_TR_1711,മുസ്ലീം വോട്ട് ലക്ഷ്യം വച്ച് ഇഫ്താര്‍ സംഘടിപ്പിക്കുന്ന സര്‍ക്കാര്‍ മറ്റ് മതസ്ഥരുടെ ആഘോഷങ്ങള്‍ അവഗണിക്കുന്നു.,MOSTLY FALSE
FAKE_MAL_TR_1712,മലാപറമ്പ്-പുതുപ്പാടി റോഡ് നവീകരണം സംസ്ഥാന സര്‍ക്കാരിന് യാതൊരു പങ്കാളിത്തവുമില്ലാത്ത പദ്ധതി.,HALF TRUE
FAKE_MAL_TR_1713,കാശ്മീരിലെ മുസ്ലീം വിദ്യാര്‍ഥികള്‍ക്ക് മാത്രമായി കോണ്‍ഗ്രസ് സര്‍ക്കാര്‍ 2012ല്‍ നിര്‍മിച്ച ആഢംബര ഹോസ്റ്റല്‍.,MOSTLY FALSE
FAKE_MAL_TR_1714,സമൂഹമാധ്യമങ്ങളില്‍ സര്‍ക്കാര്‍ ജീവനക്കാരെ നിരീക്ഷിക്കുന്നതിന് സര്‍ക്കുലര്‍ പുറത്തിറക്കി ആന്ധ്രാപ്രദേശ് സര്‍ക്കാര്‍,MOSTLY FALSE
FAKE_MAL_TR_1715,ബ്രഹ്‌മപുരത്ത് തീ അണയ്ക്കാന്‍ ഹെലികോപ്റ്റര്‍ വാടകയ്ക്ക് എടുത്തു,FALSE
FAKE_MAL_TR_1716,മോദി സർക്കാർ വിവാദപുരുഷനായ ധീരേന്ദ്ര ശാസ്ത്രിക്ക് Z+ സുരക്ഷ നൽകിയിരിക്കുന്ന നു. ധീരേന്ദ്ര ശാസ്ത്രിക്ക് 25 കമാൻഡോകളുടെ അകമ്പടിയും നൽകിയിരിക്കുന്നു.,FALSE
FAKE_MAL_TR_1717,ക്ഷേത്രങ്ങളിലെ സര്‍ക്കാര്‍ ഇടപെടല്‍ വിലക്കി സുപ്രീംകോടതി വിധി.,MOSTLY FALSE
FAKE_MAL_TR_1718,ക്ഷേത്രങ്ങള്‍ പൊളിച്ചു നീക്കി തമിഴ്‌നാട് ഡിഎംകെ സര്‍ക്കാര്‍ ഹിന്ദുക്കളോട് അനീതി കാട്ടുന്നു.,HALF TRUE
FAKE_MAL_TR_1719,കൃപാസനം രോഗശാന്തി കേന്ദ്രത്തിന് ഗവേഷണം നടത്താന്‍ സര്‍ക്കാര്‍ 50 ലക്ഷം രൂപ അനുവദിച്ചു.,HALF TRUE
FAKE_MAL_TR_1720,തമിഴ്‌നാട് സര്‍ക്കാര്‍ അനുമതി നിഷേധിച്ച പദസഞ്ചലനം ചെന്നൈയില്‍ നടത്തി ആര്‍എസ്എസ് .,HALF TRUE
FAKE_MAL_TR_1721,വിവിധ വകുപ്പുകളിലെ സര്‍ക്കാര്‍ ഉദ്യോഗസ്ഥരെന്ന വ്യാജേന വീടുകളിലെത്തി തട്ടിപ്പ് നടത്തുന്ന സംഘത്തെക്കുറിച്ച് മുന്നറിയിപ്പ്.,FALSE
FAKE_MAL_TR_1722,സ്‌കൂള്‍ ഉച്ചഭക്ഷണത്തിനായുള്ള പണം ഇനി വിദ്യാര്‍ഥികളുടെ അക്കൗണ്ടിലെത്തിക്കാന്‍ കേന്ദ്ര സര്‍ക്കാര്‍ തീരുമാനം.,MOSTLY FALSE
FAKE_MAL_TR_1723,"വെള്ളക്കെട്ടുള്ള റോഡില്‍ നൃത്തം ചെയ്യുന്ന ഓട്ടോ ഡ്രൈവറുടെ വീഡിയോ, ആറുവര്‍ഷമായി കേരളം ഭരിക്കുന്ന ഇടുപക്ഷ സര്‍ക്കാരിന്റെ പുതിയ പദ്ധതിയാണിത്.",MOSTLY FALSE
FAKE_MAL_TR_1724,കോന്നി എംഎൽഎ കെ.യു ജനീഷ് കുമാർ ഹെലികോപ്റ്റര്‍ ജീവനക്കാരനെ കൈയ്യേറ്റം ചെയ്തു,FALSE
FAKE_MAL_TR_1725,കുട്ടികൾക്ക് മുട്ടയും പാലും നൽകുന്ന പദ്ധതി യഥാർത്ഥത്തിൽ കേന്ദ്ര സർക്കാരിന്‍റെ അക്ഷയപാത്രം എന്ന പദ്ധതിയാണെന്നും സംസ്ഥാന സർക്കാർ പേരുമാറ്റി ഇപ്പോൾ തങ്ങളുടേതാക്കി അവതരിപ്പിക്കുകയാണ്,FALSE
FAKE_MAL_TR_1726,ലോകകപ്പിനിടെ ബെംഗളൂരുവില്‍ സ്ഫോടനം എന്ന വ്യാജ പ്രചാരണവുമായി പാക് ട്വിറ്റര്‍ ഹാന്‍ഡിലുകള്‍,FALSE
FAKE_MAL_TR_1727,"നായിക ഇല്ലാത്ത സിനിമ സ്ത്രീത്വത്തെ അപമാനിക്കൽ, പരാതി ലഭിച്ചാൽ മമ്മൂട്ടി കമ്പനിക്കെതിരെ കേസെടുക്കുമെന്ന് വനിതാ കമ്മിഷൻ അംഗം ഷാഹിദ കമാൽ",FALSE
FAKE_MAL_TR_1728,അസം സര്‍ക്കാര്‍ എല്ലാ മദ്രസകളും അടച്ചുപൂട്ടാന്‍ ഉത്തരവിട്ടു.,HALF TRUE
FAKE_MAL_TR_1729,അല്ലാഹുവാണ് മഴ തരുന്നത് എന്ന് കേരളാ സിലബസ് പുസ്തകം.,FALSE
FAKE_MAL_TR_1730,സിൽവർലൈൻ വിഷയത്തിൽ കേരള സർക്കാർ നടത്തിയ വിശദീകരണ യോഗത്തിന്റെ വീഡിയോ; ജനപങ്കാളിത്തം വളരെ കുറവ്.,MOSTLY FALSE
FAKE_MAL_TR_1731,സ്വകാര്യ സ്ഥാപനമായ മദ്രസകളിലെ മൗലവിക്ക് സര്‍ക്കാര്‍ ശമ്പളം നല്‍കുമ്പോള്‍ സര്‍ക്കാര്‍ ഉടമസ്ഥതിയലുള്ള ക്ഷേത്ര പൂജാരിക്ക് ഇത് നിഷേധിക്കുന്നു.,MOSTLY FALSE
